,Date,Time,Info,Content,Matched Template,Cluster ID
26,2008-11-09,20:57:54,INFO,Received block blk_8291449241650212794 of size 67108864 from /10.251.89.155,Received block <*> of size <*> from <*>,3
27,2008-11-09,20:58:58,INFO,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000487_0/part-00487. blk_-5319073033164653435,BLOCK* NameSystem.allocateBlock: <*> <*>,5
28,2008-11-09,20:59:31,INFO,Verification succeeded for blk_-4980916519894289629,Verification succeeded for <*>,6
29,2008-11-09,21:00:22,INFO,Received block blk_-5974833545991408899 of size 67108864 from /10.251.31.180,Received block <*> of size <*> from <*>,3
30,2008-11-09,21:00:37,INFO,Receiving block blk_-5009020203888190378 src: /10.251.199.19:52622 dest: /10.251.199.19:50010,Receiving block <*> src: <*> dest: <*>,4
31,2008-11-09,21:02:48,INFO,Received block blk_6921674711959888070 of size 67108864 from /10.251.65.203,Received block <*> of size <*> from <*>,3
32,2008-11-09,21:04:07,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_5165786360127153975 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
33,2008-11-09,21:04:58,INFO,Receiving block blk_2937758977269298350 src: /10.251.194.129:37476 dest: /10.251.194.129:50010,Receiving block <*> src: <*> dest: <*>,4
34,2008-11-09,21:05:51,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.191:50010 is added to blk_673825774073966710 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
35,2008-11-09,21:06:37,INFO,Received block blk_-7526945448667194862 of size 67108864 from /10.251.203.80,Received block <*> of size <*> from <*>,3
36,2008-11-09,21:06:56,INFO,Received block blk_-2094397855762091248 of size 67108864 from /10.251.126.83,Received block <*> of size <*> from <*>,3
37,2008-11-09,21:07:12,INFO,Received block blk_-8523968015014407246 of size 67108864 from /10.251.214.225,Received block <*> of size <*> from <*>,3
38,2008-11-09,21:07:43,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.89.155:50010 is added to blk_8181993091797661153 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
39,2008-11-09,21:08:01,INFO,Receiving block blk_-6276023454199613372 src: /10.251.65.237:34085 dest: /10.251.65.237:50010,Receiving block <*> src: <*> dest: <*>,4
40,2008-11-09,21:08:07,INFO,Received block blk_4755566011267050000 of size 67108864 from /10.251.75.79,Received block <*> of size <*> from <*>,3
41,2008-11-09,21:08:12,INFO,Received block blk_-3909548841543565741 of size 3542967 from /10.251.195.33,Received block <*> of size <*> from <*>,3
42,2008-11-09,21:09:21,INFO,Receiving block blk_-6809181994368905854 src: /10.250.17.225:51754 dest: /10.250.17.225:50010,Receiving block <*> src: <*> dest: <*>,4
43,2008-11-09,21:09:35,INFO,Received block blk_8829027411458566099 of size 67108864 from /10.251.38.214,Received block <*> of size <*> from <*>,3
44,2008-11-09,21:10:29,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-29548654251973735 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
45,2008-11-09,21:10:38,INFO,PacketResponder 1 for block blk_-5073870177832699716 terminating,PacketResponder <*> for block <*> terminating,1
46,2008-11-09,21:12:16,INFO,Received block blk_-8241093737585222406 of size 67108864 from /10.250.5.161,Received block <*> of size <*> from <*>,3
47,2008-11-09,21:13:01,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-2480595760294717232 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
48,2008-11-09,21:13:53,INFO,PacketResponder 0 for block blk_7791237942696729620 terminating,PacketResponder <*> for block <*> terminating,1
49,2008-11-09,21:14:03,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.134:50010 is added to blk_2113880130496815041 size 3549917,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
50,2008-11-09,21:14:53,INFO,Received block blk_1064470652608359218 of size 67108864 from /10.251.39.242,Received block <*> of size <*> from <*>,3
51,2008-11-09,21:15:28,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.8:50010 is added to blk_-1661553043410372067 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
52,2008-11-09,21:16:17,INFO,PacketResponder 1 for block blk_-1527267659500322006 terminating,PacketResponder <*> for block <*> terminating,1
53,2008-11-09,21:19:18,INFO,PacketResponder 1 for block blk_4886940526690879848 terminating,PacketResponder <*> for block <*> terminating,1
54,2008-11-09,21:20:29,INFO,Received block blk_-2452477352812192142 of size 67108864 from /10.250.7.244,Received block <*> of size <*> from <*>,3
55,2008-11-09,21:22:19,INFO,PacketResponder 0 for block blk_-4229375751333894621 terminating,PacketResponder <*> for block <*> terminating,1
56,2008-11-09,21:22:20,INFO,Receiving block blk_-774267833966018354 src: /10.251.38.53:51057 dest: /10.251.38.53:50010,Receiving block <*> src: <*> dest: <*>,4
57,2008-11-09,21:22:45,INFO,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001648_0/part-01648. blk_2513940824125131775,BLOCK* NameSystem.allocateBlock: <*> <*>,5
58,2008-11-09,21:23:17,INFO,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001866_0/part-01866. blk_-1282453782148343691,BLOCK* NameSystem.allocateBlock: <*> <*>,5
59,2008-11-09,21:23:38,INFO,Received block blk_-518701095493827363 of size 67108864 from /10.251.214.67,Received block <*> of size <*> from <*>,3
60,2008-11-09,21:24:03,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-2530087534157630851 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
61,2008-11-09,21:24:40,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to blk_427714267500527780 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
62,2008-11-09,21:27:03,INFO,Received block blk_-967145856473901804 of size 67108864 from /10.250.6.191,Received block <*> of size <*> from <*>,3
63,2008-11-09,21:29:04,INFO,Received block blk_8408125361497769001 of size 67108864 from /10.251.70.211,Received block <*> of size <*> from <*>,3
64,2008-11-09,21:29:31,INFO,Received block blk_-1614641487214609125 of size 67108864 from /10.251.193.175,Received block <*> of size <*> from <*>,3
65,2008-11-09,21:30:09,INFO,Received block blk_7577595658377008671 of size 67108864 from /10.251.71.97,Received block <*> of size <*> from <*>,3
66,2008-11-09,21:30:28,INFO,Received block blk_3777400576053320362 of size 67108864 from /10.251.31.5,Received block <*> of size <*> from <*>,3
67,2008-11-09,21:32:17,INFO,PacketResponder 0 for block blk_-5852844080027817147 terminating,PacketResponder <*> for block <*> terminating,1
68,2008-11-09,21:33:53,INFO,Received block blk_-2129171714384027465 of size 67108864 from /10.251.75.228,Received block <*> of size <*> from <*>,3
69,2008-11-09,21:34:36,INFO,Verification succeeded for blk_-2827716238972737794,Verification succeeded for <*>,6
70,2008-11-09,21:35:06,INFO,Receiving block blk_-3509323198988774369 src: /10.250.6.214:52922 dest: /10.250.6.214:50010,Receiving block <*> src: <*> dest: <*>,4
71,2008-11-09,21:35:10,INFO,PacketResponder 0 for block blk_9093049293972551787 terminating,PacketResponder <*> for block <*> terminating,1
72,2008-11-09,21:38:37,INFO,Deleting block blk_1781953582842324563 file /mnt/hadoop/dfs/data/current/subdir5/blk_1781953582842324563,Deleting block <*> file <*>,7
73,2008-11-09,21:38:47,INFO,10.251.194.213:50010 Served block blk_-7724713468912166542 to /10.251.203.80,<*> Served block <*> to <*>,8
74,2008-11-09,21:39:07,INFO,10.251.91.229:50010 Served block blk_-3358448553918665902 to /10.251.91.229,<*> Served block <*> to <*>,8
75,2008-11-09,21:39:08,INFO,10.251.39.192:50010 Served block blk_-5341992729755584578 to /10.251.39.192,<*> Served block <*> to <*>,8
76,2008-11-09,21:40:09,INFO,10.250.5.237:50010 Served block blk_3166960787499091856 to /10.251.43.147,<*> Served block <*> to <*>,8
77,2008-11-09,21:40:43,WARN,10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,<*> exception while serving <*> to <*>,9
78,2008-11-09,21:44:02,WARN,10.251.126.255:50010:Got exception while serving blk_8376667364205250596 to /10.251.91.159:,<*> exception while serving <*> to <*>,9
79,2008-11-09,21:45:24,INFO,10.251.71.68:50010 Served block blk_-2794533871450434534 to /10.251.199.150,<*> Served block <*> to <*>,8
80,2008-11-09,21:45:29,WARN,10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:,<*> exception while serving <*> to <*>,9
81,2008-11-09,21:49:10,WARN,10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:,<*> exception while serving <*> to <*>,9
82,2008-11-09,21:49:19,INFO,10.251.214.32:50010 Served block blk_-6520030462660619051 to /10.251.215.70,<*> Served block <*> to <*>,8
83,2008-11-09,21:51:36,WARN,10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:,<*> exception while serving <*> to <*>,9
84,2008-11-09,21:52:59,WARN,10.250.9.207:50010:Got exception while serving blk_-3140754468249228022 to /10.250.9.207:,<*> exception while serving <*> to <*>,9
85,2008-11-09,21:57:02,WARN,10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:,<*> exception while serving <*> to <*>,9
86,2008-11-09,21:57:34,INFO,10.250.6.214:50010 Served block blk_5739119717322549945 to /10.251.43.115,<*> Served block <*> to <*>,8
87,2008-11-09,22:00:32,WARN,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,<*> exception while serving <*> to <*>,9
88,2008-11-09,22:04:03,WARN,10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:,<*> exception while serving <*> to <*>,9
89,2008-11-09,22:05:28,INFO,10.251.203.166:50010 Served block blk_8787656642683881295 to /10.251.107.98,<*> Served block <*> to <*>,8
90,2008-11-09,22:11:05,WARN,10.251.90.64:50010:Got exception while serving blk_-4841792440390267307 to /10.251.90.239:,<*> exception while serving <*> to <*>,9
91,2008-11-09,22:11:51,WARN,10.250.10.144:50010:Got exception while serving blk_5126469776250053435 to /10.250.11.100:,<*> exception while serving <*> to <*>,9
92,2008-11-09,22:20:40,WARN,10.251.71.146:50010:Got exception while serving blk_-2032740670708110312 to /10.251.197.161:,<*> exception while serving <*> to <*>,9
93,2008-11-09,22:20:41,WARN,10.251.67.113:50010:Got exception while serving blk_-62891505109755100 to /10.250.7.96:,<*> exception while serving <*> to <*>,9
94,2008-11-09,22:23:42,WARN,10.251.74.79:50010:Got exception while serving blk_2244903517044280975 to /10.251.74.134:,<*> exception while serving <*> to <*>,9
95,2008-11-09,22:26:50,WARN,10.251.214.112:50010:Got exception while serving blk_5905933788014151041 to /10.251.214.112:,<*> exception while serving <*> to <*>,9
96,2008-11-09,22:32:11,INFO,10.251.111.80:50010 Served block blk_6296828743242110158 to /10.251.42.246,<*> Served block <*> to <*>,8
97,2008-11-09,22:39:10,WARN,10.251.43.210:50010:Got exception while serving blk_2969087638814291714 to /10.251.199.86:,<*> exception while serving <*> to <*>,9
98,2008-11-09,22:40:54,WARN,10.251.126.255:50010:Got exception while serving blk_2879780987351022871 to /10.251.39.144:,<*> exception while serving <*> to <*>,9
99,2008-11-09,22:42:34,WARN,10.251.73.220:50010:Got exception while serving blk_4934527196392001803 to /10.251.203.246:,<*> exception while serving <*> to <*>,9
100,2008-11-09,22:44:20,WARN,10.251.73.188:50010:Got exception while serving blk_7517964792804498202 to /10.250.6.191:,<*> exception while serving <*> to <*>,9
101,2008-11-09,22:47:41,WARN,10.251.35.1:50010:Got exception while serving blk_7940316270494947483 to /10.251.122.38:,<*> exception while serving <*> to <*>,9
102,2008-11-09,23:01:10,WARN,10.251.90.134:50010:Got exception while serving blk_7154985168984871115 to /10.251.110.160:,<*> exception while serving <*> to <*>,9
103,2008-11-09,23:22:00,INFO,Received block blk_-6867873931012347356 of size 67108864 from /10.251.39.64,Received block <*> of size <*> from <*>,3
104,2008-11-09,23:23:24,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_6093743385844975689 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
105,2008-11-09,23:23:46,INFO,Receiving block blk_8692428775973608797 src: /10.250.10.213:56574 dest: /10.250.10.213:50010,Receiving block <*> src: <*> dest: <*>,4
106,2008-11-09,23:26:39,INFO,PacketResponder 0 for block blk_-6837050820114491742 terminating,PacketResponder <*> for block <*> terminating,1
107,2008-11-09,23:28:28,INFO,Received block blk_-5195432543794777448 of size 67108864 from /10.250.10.6,Received block <*> of size <*> from <*>,3
108,2008-11-09,23:28:29,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.68:50010 is added to blk_1636660629634995787 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
109,2008-11-09,23:28:33,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_467589865104023338 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
110,2008-11-09,23:29:23,INFO,Received block blk_7929144620252342335 of size 67108864 from /10.251.31.5,Received block <*> of size <*> from <*>,3
111,2008-11-09,23:29:26,INFO,Receiving block blk_-1798958443298220150 src: /10.251.111.209:57419 dest: /10.251.111.209:50010,Receiving block <*> src: <*> dest: <*>,4
112,2008-11-09,23:31:08,INFO,PacketResponder 0 for block blk_-54240672253074715 terminating,PacketResponder <*> for block <*> terminating,1
113,2008-11-09,23:33:56,INFO,Receiving block blk_-7172347691639518373 src: /10.251.111.37:35327 dest: /10.251.111.37:50010,Receiving block <*> src: <*> dest: <*>,4
114,2008-11-09,23:37:53,INFO,Receiving block blk_-6412155847905320411 src: /10.251.30.85:58995 dest: /10.251.30.85:50010,Receiving block <*> src: <*> dest: <*>,4
115,2008-11-09,23:38:35,INFO,Receiving block blk_699651392443620263 src: /10.251.70.5:34703 dest: /10.251.70.5:50010,Receiving block <*> src: <*> dest: <*>,4
116,2008-11-09,23:38:36,INFO,Receiving block blk_-8788032532930439012 src: /10.251.126.255:41104 dest: /10.251.126.255:50010,Receiving block <*> src: <*> dest: <*>,4
117,2008-11-09,23:38:49,INFO,Received block blk_-3455521536483250153 of size 67108864 from /10.251.106.37,Received block <*> of size <*> from <*>,3
118,2008-11-09,23:40:27,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.85:50010 is added to blk_-7017553867379051457 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
119,2008-11-09,23:41:07,INFO,Receiving block blk_-1259190292740306590 src: /10.251.65.203:36289 dest: /10.251.65.203:50010,Receiving block <*> src: <*> dest: <*>,4
120,2008-11-09,23:41:10,INFO,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000296_0/part-00296. blk_-6620182933895093708,BLOCK* NameSystem.allocateBlock: <*> <*>,5
121,2008-11-09,23:41:11,INFO,PacketResponder 1 for block blk_2028803850179311599 terminating,PacketResponder <*> for block <*> terminating,1
122,2008-11-09,23:41:12,INFO,Receiving block blk_-8562334328670278932 src: /10.251.194.147:46714 dest: /10.251.194.147:50010,Receiving block <*> src: <*> dest: <*>,4
123,2008-11-09,23:43:25,INFO,PacketResponder 1 for block blk_-8108913101671416218 terminating,PacketResponder <*> for block <*> terminating,1
124,2008-11-09,23:45:12,INFO,PacketResponder 0 for block blk_-7640601843607665080 terminating,PacketResponder <*> for block <*> terminating,1
125,2008-11-09,23:45:16,INFO,Receiving block blk_7654726977769174867 src: /10.251.110.160:49990 dest: /10.251.110.160:50010,Receiving block <*> src: <*> dest: <*>,4
126,2008-11-09,23:45:55,INFO,PacketResponder 1 for block blk_8320088109701056055 terminating,PacketResponder <*> for block <*> terminating,1
127,2008-11-09,23:46:05,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_4585055992495043771 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
128,2008-11-09,23:46:44,INFO,Received block blk_-4330512786228504138 of size 67108864 from /10.251.67.225,Received block <*> of size <*> from <*>,3
129,2008-11-09,23:47:06,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.179:50010 is added to blk_4628142183191390143 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
130,2008-11-09,23:47:19,INFO,PacketResponder 2 for block blk_-6766351519628312408 terminating,PacketResponder <*> for block <*> terminating,1
131,2008-11-09,23:47:28,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.5.237:50010 is added to blk_-476906696485288376 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
132,2008-11-09,23:48:35,INFO,PacketResponder 0 for block blk_-7436749154361133879 terminating,PacketResponder <*> for block <*> terminating,1
133,2008-11-09,23:48:35,INFO,Receiving block blk_7061131805920430446 src: /10.250.7.32:53397 dest: /10.250.7.32:50010,Receiving block <*> src: <*> dest: <*>,4
134,2008-11-09,23:49:24,INFO,Received block blk_-684595390732854503 of size 67108864 from /10.250.6.191,Received block <*> of size <*> from <*>,3
135,2008-11-09,23:50:30,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_-6956067134432991406 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
136,2008-11-09,23:51:38,INFO,PacketResponder 0 for block blk_549647953114643908 terminating,PacketResponder <*> for block <*> terminating,1
137,2008-11-09,23:51:40,INFO,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000230_0/part-00230. blk_559204981722276126,BLOCK* NameSystem.allocateBlock: <*> <*>,5
138,2008-11-09,23:53:05,INFO,PacketResponder 1 for block blk_-165500353496111884 terminating,PacketResponder <*> for block <*> terminating,1
139,2008-11-09,23:53:11,INFO,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000169_0/part-00169. blk_-7105305952901940477,BLOCK* NameSystem.allocateBlock: <*> <*>,5
140,2008-11-09,23:53:22,INFO,Receiving block blk_-9103764593642564543 src: /10.251.43.115:46385 dest: /10.251.43.115:50010,Receiving block <*> src: <*> dest: <*>,4
141,2008-11-09,23:53:37,INFO,PacketResponder 0 for block blk_3160319368100972992 terminating,PacketResponder <*> for block <*> terminating,1
142,2008-11-09,23:54:26,INFO,Received block blk_-562725280853087685 of size 67108864 from /10.251.91.84,Received block <*> of size <*> from <*>,3
143,2008-11-09,23:56:09,INFO,PacketResponder 1 for block blk_4568377692254637284 terminating,PacketResponder <*> for block <*> terminating,1
144,2008-11-09,23:57:27,INFO,Receiving block blk_-5217146995455608468 src: /10.251.214.67:38871 dest: /10.251.214.67:50010,Receiving block <*> src: <*> dest: <*>,4
145,2008-11-09,23:58:13,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.225:50010 is added to blk_7481361125021302112 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
146,2008-11-09,23:59:03,INFO,Received block blk_-71429470616906355 of size 67108864 from /10.250.19.16,Received block <*> of size <*> from <*>,3
147,2008-11-09,23:59:04,INFO,Receiving block blk_-522892190802801712 src: /10.251.74.134:39584 dest: /10.251.74.134:50010,Receiving block <*> src: <*> dest: <*>,4
148,2008-11-09,23:59:19,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.19:50010 is added to blk_-3249711809227781266 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
149,2008-11-09,23:59:51,INFO,Receiving block blk_-6329494504520216748 src: /10.251.25.237:39332 dest: /10.251.25.237:50010,Receiving block <*> src: <*> dest: <*>,4
150,2008-11-10,00:01:17,INFO,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_-207775976836691685,BLOCK* NameSystem.allocateBlock: <*> <*>,5
151,2008-11-10,00:01:36,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_5114010683183383297 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
152,2008-11-10,00:01:36,INFO,PacketResponder 1 for block blk_-7656610147924319419 terminating,PacketResponder <*> for block <*> terminating,1
153,2008-11-10,00:02:32,INFO,BLOCK* NameSystem.allocateBlock: /user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0/part-00318. blk_2096692261399680562,BLOCK* NameSystem.allocateBlock: <*> <*>,5
154,2008-11-10,00:02:38,INFO,PacketResponder 0 for block blk_-6500549130351529113 terminating,PacketResponder <*> for block <*> terminating,1
155,2008-11-10,00:03:19,INFO,Receiving block blk_-8255732027871411321 src: /10.251.39.179:33950 dest: /10.251.39.179:50010,Receiving block <*> src: <*> dest: <*>,4
156,2008-11-10,00:05:07,INFO,PacketResponder 2 for block blk_-2896670847306153652 terminating,PacketResponder <*> for block <*> terminating,1
157,2008-11-10,00:05:46,INFO,Receiving block blk_-8856628810470361280 src: /10.250.5.237:41923 dest: /10.250.5.237:50010,Receiving block <*> src: <*> dest: <*>,4
158,2008-11-10,00:06:16,INFO,Received block blk_3463540868626173125 of size 67108864 from /10.251.30.134,Received block <*> of size <*> from <*>,3
159,2008-11-10,00:06:57,INFO,Received block blk_-5309211894896608429 of size 67108864 from /10.251.202.181,Received block <*> of size <*> from <*>,3
160,2008-11-10,00:07:27,INFO,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.15.240:50010 is added to blk_-1055254430948037872 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*> is added to <*> size <*>,2
161,2008-11-10,00:07:55,INFO,Receiving block blk_3962600675982666210 src: /10.251.123.195:37374 dest: /10.251.123.195:50010,Receiving block <*> src: <*> dest: <*>,4
162,2008-11-10,00:08:20,INFO,PacketResponder 0 for block blk_-730776401372551814 terminating,PacketResponder <*> for block <*> terminating,1
163,2008-11-10,00:08:41,INFO,PacketResponder 2 for block blk_-7553009628768897700 terminating,PacketResponder <*> for block <*> terminating,1
164,2008-11-10,00:12:50,INFO,Received block blk_3068335169639013019 of size 67108864 from /10.251.71.68,Received block <*> of size <*> from <*>,3
